result|value|timestamp
nodeID://b13547381|0|2020-01-05T14:00:00Z
nodeID://b13547382|0|2020-01-05T15:00:00Z
nodeID://b13547383|0|2020-01-05T16:00:00Z
nodeID://b13547384|0|2020-01-05T17:00:00Z
nodeID://b13547385|0|2020-01-05T18:00:00Z
nodeID://b13547386|0|2020-01-05T19:00:00Z
nodeID://b13547387|0|2020-01-05T20:00:00Z
nodeID://b13547388|0|2020-01-05T21:00:00Z
nodeID://b13547389|0|2020-01-05T22:00:00Z
nodeID://b13562504|0|2020-01-05T23:00:00Z
nodeID://b13562505|0|2020-01-06T00:00:00Z
nodeID://b13562506|0|2020-01-06T01:00:00Z
nodeID://b13562507|0|2020-01-06T02:00:00Z
nodeID://b13562508|0|2020-01-06T03:00:00Z
nodeID://b13562509|0|2020-01-06T04:00:00Z
nodeID://b13562510|0|2020-01-06T05:00:00Z
nodeID://b13562511|0|2020-01-06T06:00:00Z
nodeID://b13562512|0|2020-01-06T07:00:00Z
nodeID://b13562513|0|2020-01-06T08:00:00Z
nodeID://b13562514|0|2020-01-06T09:00:00Z
nodeID://b13562515|0|2020-01-06T10:00:00Z
nodeID://b13562516|0|2020-01-06T11:00:00Z
nodeID://b13562517|0|2020-01-06T12:00:00Z
nodeID://b13562518|0|2020-01-06T13:00:00Z
nodeID://b13562519|0|2020-01-06T14:00:00Z
nodeID://b13562520|0|2020-01-06T15:00:00Z
nodeID://b13562521|0|2020-01-06T16:00:00Z
nodeID://b13562522|0|2020-01-06T17:00:00Z
nodeID://b13562523|0|2020-01-06T18:00:00Z
nodeID://b13562524|0|2020-01-06T19:00:00Z
nodeID://b13562525|0|2020-01-06T20:00:00Z
nodeID://b13562526|0|2020-01-06T21:00:00Z
nodeID://b13562527|0|2020-01-06T22:00:00Z
nodeID://b13577617|0|2020-01-06T23:00:00Z
nodeID://b13577618|0|2020-01-07T00:00:00Z
nodeID://b13577619|0|2020-01-07T01:00:00Z
nodeID://b13577620|0|2020-01-07T02:00:00Z
nodeID://b13577621|0|2020-01-07T03:00:00Z
nodeID://b13577622|0|2020-01-07T04:00:00Z
nodeID://b13577623|0|2020-01-07T05:00:00Z
nodeID://b13577624|0|2020-01-07T06:00:00Z
nodeID://b13577625|0|2020-01-07T07:00:00Z
nodeID://b13577626|0|2020-01-07T08:00:00Z
nodeID://b13577627|0|2020-01-07T09:00:00Z
nodeID://b13577628|0|2020-01-07T10:00:00Z
nodeID://b13577629|0|2020-01-07T11:00:00Z
nodeID://b13577630|0|2020-01-07T12:00:00Z
nodeID://b13577631|0|2020-01-07T13:00:00Z
nodeID://b13577632|0|2020-01-07T14:00:00Z
nodeID://b13577633|0|2020-01-07T15:00:00Z
nodeID://b13577634|0|2020-01-07T16:00:00Z
nodeID://b13577635|0|2020-01-07T17:00:00Z
nodeID://b13577636|0|2020-01-07T18:00:00Z
nodeID://b13577637|0|2020-01-07T19:00:00Z
nodeID://b13577638|0|2020-01-07T20:00:00Z
nodeID://b13577639|0|2020-01-07T21:00:00Z
nodeID://b13577640|0|2020-01-07T22:00:00Z
nodeID://b13592775|0|2020-01-07T23:00:00Z
nodeID://b13592776|0|2020-01-08T00:00:00Z
nodeID://b13592777|0|2020-01-08T01:00:00Z
nodeID://b13592778|0|2020-01-08T02:00:00Z
nodeID://b13592779|0|2020-01-08T03:00:00Z
nodeID://b13592780|0|2020-01-08T04:00:00Z
nodeID://b13592781|0|2020-01-08T05:00:00Z
nodeID://b13592782|0|2020-01-08T06:00:00Z
nodeID://b13592783|0|2020-01-08T07:00:00Z
nodeID://b13592784|0|2020-01-08T08:00:00Z
nodeID://b13592785|0|2020-01-08T09:00:00Z
nodeID://b13592786|0|2020-01-08T10:00:00Z
nodeID://b13592787|0|2020-01-08T11:00:00Z
nodeID://b13592788|0|2020-01-08T12:00:00Z
nodeID://b13592789|0|2020-01-08T13:00:00Z
nodeID://b13592790|0|2020-01-08T14:00:00Z
nodeID://b13592791|0|2020-01-08T15:00:00Z
nodeID://b13592792|0|2020-01-08T16:00:00Z
nodeID://b13592793|0|2020-01-08T17:00:00Z
nodeID://b13592794|0|2020-01-08T18:00:00Z
nodeID://b13592795|0|2020-01-08T19:00:00Z
nodeID://b13592796|0|2020-01-08T20:00:00Z
nodeID://b13592797|0|2020-01-08T21:00:00Z
nodeID://b13592798|0|2020-01-08T22:00:00Z
nodeID://b13607927|0|2020-01-08T23:00:00Z
nodeID://b13607928|0|2020-01-09T00:00:00Z
nodeID://b13607929|0|2020-01-09T01:00:00Z
nodeID://b13607930|0|2020-01-09T02:00:00Z
nodeID://b13607931|0|2020-01-09T03:00:00Z
nodeID://b13607932|0|2020-01-09T04:00:00Z
nodeID://b13607933|0|2020-01-09T05:00:00Z
nodeID://b13607934|0|2020-01-09T06:00:00Z
nodeID://b13607935|0|2020-01-09T07:00:00Z
nodeID://b13607936|0|2020-01-09T08:00:00Z
nodeID://b13607937|0|2020-01-09T09:00:00Z
nodeID://b13607938|0|2020-01-09T10:00:00Z
nodeID://b13607939|0|2020-01-09T11:00:00Z
nodeID://b13607940|0|2020-01-09T12:00:00Z
nodeID://b13607941|0|2020-01-09T13:00:00Z
nodeID://b13607942|0|2020-01-09T14:00:00Z
nodeID://b13607943|0|2020-01-09T15:00:00Z
nodeID://b13607944|0|2020-01-09T16:00:00Z
nodeID://b13607945|0|2020-01-09T17:00:00Z
nodeID://b13607946|0|2020-01-09T18:00:00Z
nodeID://b13607947|0|2020-01-09T19:00:00Z
nodeID://b13607948|0|2020-01-09T20:00:00Z
nodeID://b13607949|0|2020-01-09T21:00:00Z
nodeID://b13607950|0|2020-01-09T22:00:00Z
nodeID://b13623085|0|2020-01-09T23:00:00Z
nodeID://b13623086|0|2020-01-10T00:00:00Z
nodeID://b13623087|0|2020-01-10T01:00:00Z
nodeID://b13623088|0|2020-01-10T02:00:00Z
nodeID://b13623089|0|2020-01-10T03:00:00Z
nodeID://b13623090|0|2020-01-10T04:00:00Z
nodeID://b13623091|0|2020-01-10T05:00:00Z
nodeID://b13623092|0|2020-01-10T06:00:00Z
nodeID://b13623093|0|2020-01-10T07:00:00Z
nodeID://b13623094|0|2020-01-10T08:00:00Z
nodeID://b13623095|0|2020-01-10T09:00:00Z
nodeID://b13623096|0|2020-01-10T10:00:00Z
nodeID://b13623097|0|2020-01-10T11:00:00Z
nodeID://b13623098|0|2020-01-10T12:00:00Z
nodeID://b13623099|0|2020-01-10T13:00:00Z
nodeID://b13623100|0|2020-01-10T14:00:00Z
nodeID://b13623101|0|2020-01-10T15:00:00Z
nodeID://b13623102|0|2020-01-10T16:00:00Z
nodeID://b13623103|0|2020-01-10T17:00:00Z
nodeID://b13623104|0|2020-01-10T18:00:00Z
nodeID://b13623105|0|2020-01-10T19:00:00Z
nodeID://b13623106|0|2020-01-10T20:00:00Z
nodeID://b13623107|0|2020-01-10T21:00:00Z
nodeID://b13623108|0|2020-01-10T22:00:00Z
nodeID://b13638236|0|2020-01-10T23:00:00Z
nodeID://b13638237|0|2020-01-11T00:00:00Z
nodeID://b13638238|0|2020-01-11T01:00:00Z
nodeID://b13638239|0|2020-01-11T02:00:00Z
nodeID://b13638240|0|2020-01-11T03:00:00Z
nodeID://b13638241|0|2020-01-11T04:00:00Z
nodeID://b13638242|0|2020-01-11T05:00:00Z
nodeID://b13638243|0|2020-01-11T06:00:00Z
nodeID://b13638244|0|2020-01-11T07:00:00Z
nodeID://b13638245|0|2020-01-11T08:00:00Z
nodeID://b13638246|0|2020-01-11T09:00:00Z
nodeID://b13638247|0|2020-01-11T10:00:00Z
nodeID://b13638248|0|2020-01-11T11:00:00Z
nodeID://b13638249|0|2020-01-11T12:00:00Z
nodeID://b13638250|0|2020-01-11T13:00:00Z
nodeID://b13638251|0|2020-01-11T14:00:00Z
nodeID://b13638252|0|2020-01-11T15:00:00Z
nodeID://b13638253|0|2020-01-11T16:00:00Z
nodeID://b13638254|0|2020-01-11T17:00:00Z
nodeID://b13638255|0|2020-01-11T18:00:00Z
nodeID://b13638256|0|2020-01-11T19:00:00Z
nodeID://b13638257|0|2020-01-11T20:00:00Z
nodeID://b13638258|0|2020-01-11T21:00:00Z
nodeID://b13638259|0|2020-01-11T22:00:00Z
nodeID://b13653410|0|2020-01-11T23:00:00Z
nodeID://b13653411|0|2020-01-12T00:00:00Z
nodeID://b13653412|0|2020-01-12T01:00:00Z
nodeID://b13653413|0|2020-01-12T02:00:00Z
nodeID://b13653414|0|2020-01-12T03:00:00Z
nodeID://b13653415|0|2020-01-12T04:00:00Z
nodeID://b13653416|0|2020-01-12T05:00:00Z
nodeID://b13653417|0|2020-01-12T06:00:00Z
nodeID://b13653418|0|2020-01-12T07:00:00Z
nodeID://b13653419|0|2020-01-12T08:00:00Z
nodeID://b13653420|0|2020-01-12T09:00:00Z
nodeID://b13653421|0|2020-01-12T10:00:00Z
nodeID://b13653422|0|2020-01-12T11:00:00Z
nodeID://b13653423|0|2020-01-12T12:00:00Z
nodeID://b13653424|0|2020-01-12T13:00:00Z
nodeID://b13653425|0|2020-01-12T14:00:00Z
nodeID://b13653426|0|2020-01-12T15:00:00Z
nodeID://b13653427|0|2020-01-12T16:00:00Z
nodeID://b13653428|0|2020-01-12T17:00:00Z
nodeID://b13653429|0|2020-01-12T18:00:00Z
nodeID://b13653430|0|2020-01-12T19:00:00Z
nodeID://b13653431|0|2020-01-12T20:00:00Z
nodeID://b13653432|0|2020-01-12T21:00:00Z
nodeID://b13653433|0|2020-01-12T22:00:00Z
nodeID://b13656188|0|2020-01-12T22:00:00Z
nodeID://b13656189|0|2020-01-12T22:00:00Z
nodeID://b13677430|0|2020-01-12T23:00:00Z
nodeID://b13677433|0|2020-01-12T23:00:00Z
nodeID://b13677436|0|2020-01-12T23:00:00Z
nodeID://b13677439|0|2020-01-13T00:00:00Z
nodeID://b13677442|0|2020-01-13T00:00:00Z
nodeID://b13677445|0|2020-01-13T00:00:00Z
nodeID://b13677448|0|2020-01-13T01:00:00Z
nodeID://b13677451|0|2020-01-13T01:00:00Z
nodeID://b13677454|0|2020-01-13T01:00:00Z
nodeID://b13677457|0|2020-01-13T02:00:00Z
nodeID://b13677460|0|2020-01-13T02:00:00Z
nodeID://b13677463|0|2020-01-13T02:00:00Z
nodeID://b13677466|0|2020-01-13T03:00:00Z
nodeID://b13677469|0|2020-01-13T03:00:00Z
nodeID://b13677472|0|2020-01-13T03:00:00Z
nodeID://b13677475|0|2020-01-13T04:00:00Z
nodeID://b13677478|0|2020-01-13T04:00:00Z
nodeID://b13677481|0|2020-01-13T04:00:00Z
nodeID://b13677484|0|2020-01-13T05:00:00Z
nodeID://b13677487|0|2020-01-13T05:00:00Z
nodeID://b13677490|0|2020-01-13T05:00:00Z
nodeID://b13677493|0|2020-01-13T06:00:00Z
nodeID://b13677496|0|2020-01-13T06:00:00Z
nodeID://b13677499|0|2020-01-13T06:00:00Z
nodeID://b13677502|0|2020-01-13T07:00:00Z
nodeID://b13677503|0|2020-01-13T07:00:00Z
nodeID://b13677504|0|2020-01-13T07:00:00Z
nodeID://b13677505|0|2020-01-13T08:00:00Z
nodeID://b13677506|0|2020-01-13T08:00:00Z
nodeID://b13677507|0|2020-01-13T08:00:00Z
nodeID://b13677508|0|2020-01-13T09:00:00Z
nodeID://b13677509|0|2020-01-13T09:00:00Z
nodeID://b13677510|0|2020-01-13T09:00:00Z
nodeID://b13677511|0|2020-01-13T10:00:00Z
nodeID://b13677512|0|2020-01-13T10:00:00Z
nodeID://b13677513|0|2020-01-13T10:00:00Z
nodeID://b13677514|0|2020-01-13T11:00:00Z
nodeID://b13677515|0|2020-01-13T11:00:00Z
nodeID://b13677516|0|2020-01-13T11:00:00Z
nodeID://b13677517|0|2020-01-13T12:00:00Z
nodeID://b13677518|0|2020-01-13T12:00:00Z
nodeID://b13677519|0|2020-01-13T12:00:00Z
nodeID://b13677520|0|2020-01-13T13:00:00Z
nodeID://b13677521|0|2020-01-13T13:00:00Z
nodeID://b13677522|0|2020-01-13T13:00:00Z
nodeID://b13677523|0|2020-01-13T14:00:00Z
nodeID://b13677524|0|2020-01-13T14:00:00Z
nodeID://b13677525|0|2020-01-13T14:00:00Z
nodeID://b13677526|0|2020-01-13T15:00:00Z
nodeID://b13677527|0|2020-01-13T15:00:00Z
nodeID://b13677528|0|2020-01-13T15:00:00Z
nodeID://b13677529|0|2020-01-13T16:00:00Z
nodeID://b13677530|0|2020-01-13T16:00:00Z
nodeID://b13677531|0|2020-01-13T16:00:00Z
nodeID://b13677532|0|2020-01-13T17:00:00Z
nodeID://b13677533|0|2020-01-13T17:00:00Z
nodeID://b13677534|0|2020-01-13T17:00:00Z
nodeID://b13677535|0|2020-01-13T18:00:00Z
nodeID://b13677536|0|2020-01-13T18:00:00Z
nodeID://b13677537|0|2020-01-13T18:00:00Z
nodeID://b13677539|0|2020-01-13T19:00:00Z
nodeID://b13677540|0|2020-01-13T19:00:00Z
nodeID://b13677541|0|2020-01-13T19:00:00Z
nodeID://b13677543|0|2020-01-13T20:00:00Z
nodeID://b13677544|0|2020-01-13T20:00:00Z
nodeID://b13677545|0|2020-01-13T20:00:00Z
nodeID://b13677546|0|2020-01-13T21:00:00Z
nodeID://b13677547|0|2020-01-13T21:00:00Z
nodeID://b13677548|0|2020-01-13T21:00:00Z
nodeID://b13677549|0|2020-01-13T22:00:00Z
nodeID://b13677550|0|2020-01-13T22:00:00Z
nodeID://b13677551|0|2020-01-13T22:00:00Z
nodeID://b13693184|0|2020-01-13T23:00:00Z
nodeID://b13693187|0|2020-01-13T23:00:00Z
nodeID://b13693190|0|2020-01-13T23:00:00Z
nodeID://b13693193|0|2020-01-14T00:00:00Z
nodeID://b13693196|0|2020-01-14T00:00:00Z
nodeID://b13693199|0|2020-01-14T00:00:00Z
nodeID://b13693202|0|2020-01-14T01:00:00Z
nodeID://b13693205|0|2020-01-14T01:00:00Z
nodeID://b13693208|0|2020-01-14T01:00:00Z
nodeID://b13693211|0|2020-01-14T02:00:00Z
nodeID://b13693214|0|2020-01-14T02:00:00Z
nodeID://b13693217|0|2020-01-14T02:00:00Z
nodeID://b13693220|0|2020-01-14T03:00:00Z
nodeID://b13693223|0|2020-01-14T03:00:00Z
nodeID://b13693226|0|2020-01-14T03:00:00Z
nodeID://b13693229|0|2020-01-14T04:00:00Z
nodeID://b13693232|0|2020-01-14T04:00:00Z
nodeID://b13693235|0|2020-01-14T04:00:00Z
nodeID://b13693238|0|2020-01-14T05:00:00Z
nodeID://b13693241|0|2020-01-14T05:00:00Z
nodeID://b13693244|0|2020-01-14T05:00:00Z
nodeID://b13693245|0|2020-01-14T06:00:00Z
nodeID://b13693246|0|2020-01-14T06:00:00Z
nodeID://b13693247|0|2020-01-14T06:00:00Z
nodeID://b13693248|0|2020-01-14T07:00:00Z
nodeID://b13693249|0|2020-01-14T07:00:00Z
nodeID://b13693250|0|2020-01-14T07:00:00Z
nodeID://b13693251|0|2020-01-14T08:00:00Z
nodeID://b13693252|0|2020-01-14T08:00:00Z
nodeID://b13693253|0|2020-01-14T08:00:00Z
nodeID://b13693254|0|2020-01-14T09:00:00Z
nodeID://b13693255|0|2020-01-14T09:00:00Z
nodeID://b13693256|0|2020-01-14T09:00:00Z
nodeID://b13693257|0|2020-01-14T10:00:00Z
nodeID://b13693258|0|2020-01-14T10:00:00Z
nodeID://b13693259|0|2020-01-14T10:00:00Z
nodeID://b13693260|0|2020-01-14T11:00:00Z
nodeID://b13693261|0|2020-01-14T11:00:00Z
nodeID://b13693262|0|2020-01-14T11:00:00Z
nodeID://b13693263|0|2020-01-14T12:00:00Z
nodeID://b13693264|0|2020-01-14T12:00:00Z
nodeID://b13693265|0|2020-01-14T12:00:00Z
nodeID://b13693266|0|2020-01-14T13:00:00Z
nodeID://b13693267|0|2020-01-14T13:00:00Z
nodeID://b13693268|0|2020-01-14T13:00:00Z
nodeID://b13693269|0|2020-01-14T14:00:00Z
nodeID://b13693270|0|2020-01-14T14:00:00Z
nodeID://b13693271|0|2020-01-14T14:00:00Z
nodeID://b13693272|0|2020-01-14T15:00:00Z
nodeID://b13693273|0|2020-01-14T15:00:00Z
nodeID://b13693274|0|2020-01-14T15:00:00Z
nodeID://b13693275|0|2020-01-14T16:00:00Z
nodeID://b13693276|0|2020-01-14T16:00:00Z
nodeID://b13693277|0|2020-01-14T16:00:00Z
nodeID://b13693278|0|2020-01-14T17:00:00Z
nodeID://b13693279|0|2020-01-14T17:00:00Z
nodeID://b13693280|0|2020-01-14T17:00:00Z
nodeID://b13693281|0|2020-01-14T18:00:00Z
nodeID://b13693282|0|2020-01-14T18:00:00Z
nodeID://b13693283|0|2020-01-14T18:00:00Z
nodeID://b13693284|0|2020-01-14T19:00:00Z
nodeID://b13693285|0|2020-01-14T19:00:00Z
nodeID://b13693286|0|2020-01-14T19:00:00Z
nodeID://b13693287|0|2020-01-14T20:00:00Z
nodeID://b13693288|0|2020-01-14T20:00:00Z
nodeID://b13693289|0|2020-01-14T20:00:00Z
nodeID://b13693290|0|2020-01-14T21:00:00Z
nodeID://b13693291|0|2020-01-14T21:00:00Z
nodeID://b13693292|0|2020-01-14T21:00:00Z
nodeID://b13693294|0|2020-01-14T22:00:00Z
nodeID://b13693295|0|2020-01-14T22:00:00Z
nodeID://b13693296|0|2020-01-14T22:00:00Z
nodeID://b13709098|0|2020-01-14T23:00:00Z
nodeID://b13709101|0|2020-01-14T23:00:00Z
nodeID://b13709104|0|2020-01-14T23:00:00Z
nodeID://b13709107|0|2020-01-15T00:00:00Z
nodeID://b13709110|0|2020-01-15T00:00:00Z
nodeID://b13709113|0|2020-01-15T00:00:00Z
nodeID://b13709116|0|2020-01-15T01:00:00Z
nodeID://b13709119|0|2020-01-15T01:00:00Z
nodeID://b13709122|0|2020-01-15T01:00:00Z
nodeID://b13709125|0|2020-01-15T02:00:00Z
nodeID://b13709128|0|2020-01-15T02:00:00Z
nodeID://b13709131|0|2020-01-15T02:00:00Z
nodeID://b13709134|0|2020-01-15T03:00:00Z
nodeID://b13709137|0|2020-01-15T03:00:00Z
nodeID://b13709140|0|2020-01-15T03:00:00Z
nodeID://b13709143|0|2020-01-15T04:00:00Z
nodeID://b13709146|0|2020-01-15T04:00:00Z
nodeID://b13709149|0|2020-01-15T04:00:00Z
nodeID://b13709152|0|2020-01-15T05:00:00Z
nodeID://b13709155|0|2020-01-15T05:00:00Z
nodeID://b13709158|0|2020-01-15T05:00:00Z
nodeID://b13709161|0|2020-01-15T06:00:00Z
nodeID://b13709164|0|2020-01-15T06:00:00Z
nodeID://b13709165|0|2020-01-15T06:00:00Z
nodeID://b13709166|0|2020-01-15T07:00:00Z
nodeID://b13709167|0|2020-01-15T07:00:00Z
nodeID://b13709168|0|2020-01-15T07:00:00Z
nodeID://b13709169|0|2020-01-15T08:00:00Z
nodeID://b13709170|0|2020-01-15T08:00:00Z
nodeID://b13709171|0|2020-01-15T08:00:00Z
nodeID://b13709172|0|2020-01-15T09:00:00Z
nodeID://b13709173|0|2020-01-15T09:00:00Z
nodeID://b13709174|0|2020-01-15T09:00:00Z
nodeID://b13709175|0|2020-01-15T10:00:00Z
nodeID://b13709176|0|2020-01-15T10:00:00Z
nodeID://b13709177|0|2020-01-15T10:00:00Z
nodeID://b13709178|0|2020-01-15T11:00:00Z
nodeID://b13709179|0|2020-01-15T11:00:00Z
nodeID://b13709180|0|2020-01-15T11:00:00Z
nodeID://b13709182|0|2020-01-15T12:00:00Z
nodeID://b13709183|0|2020-01-15T12:00:00Z
nodeID://b13709184|0|2020-01-15T12:00:00Z
nodeID://b13709186|0|2020-01-15T13:00:00Z
nodeID://b13709187|0|2020-01-15T13:00:00Z
nodeID://b13709188|0|2020-01-15T13:00:00Z
nodeID://b13709189|0|2020-01-15T14:00:00Z
nodeID://b13709190|0|2020-01-15T14:00:00Z
nodeID://b13709191|0|2020-01-15T14:00:00Z
nodeID://b13709192|0|2020-01-15T15:00:00Z
nodeID://b13709193|0|2020-01-15T15:00:00Z
nodeID://b13709194|0|2020-01-15T15:00:00Z
nodeID://b13709195|0|2020-01-15T16:00:00Z
nodeID://b13709196|0|2020-01-15T16:00:00Z
nodeID://b13709197|0|2020-01-15T16:00:00Z
nodeID://b13709198|0|2020-01-15T17:00:00Z
nodeID://b13709199|0|2020-01-15T17:00:00Z
nodeID://b13709200|0|2020-01-15T17:00:00Z
nodeID://b13709201|0|2020-01-15T18:00:00Z
nodeID://b13709202|0|2020-01-15T18:00:00Z
nodeID://b13709203|0|2020-01-15T18:00:00Z
nodeID://b13709204|0|2020-01-15T19:00:00Z
nodeID://b13709205|0|2020-01-15T19:00:00Z
nodeID://b13709206|0|2020-01-15T19:00:00Z
nodeID://b13709207|0|2020-01-15T20:00:00Z
nodeID://b13709208|0|2020-01-15T20:00:00Z
nodeID://b13709209|0|2020-01-15T20:00:00Z
nodeID://b13709210|0|2020-01-15T21:00:00Z
nodeID://b13709211|0|2020-01-15T21:00:00Z
nodeID://b13709212|0|2020-01-15T21:00:00Z
nodeID://b13709214|0|2020-01-15T22:00:00Z
nodeID://b13709216|0|2020-01-15T22:00:00Z
nodeID://b13709217|0|2020-01-15T22:00:00Z
nodeID://b13724525|0|2020-01-15T23:00:00Z
nodeID://b13724528|0|2020-01-15T23:00:00Z
nodeID://b13724531|0|2020-01-15T23:00:00Z
nodeID://b13724534|0|2020-01-16T00:00:00Z
nodeID://b13724537|0|2020-01-16T00:00:00Z
nodeID://b13724540|0|2020-01-16T00:00:00Z
nodeID://b13724543|0|2020-01-16T01:00:00Z
nodeID://b13724546|0|2020-01-16T01:00:00Z
nodeID://b13724549|0|2020-01-16T01:00:00Z
nodeID://b13724552|0|2020-01-16T02:00:00Z
nodeID://b13724555|0|2020-01-16T02:00:00Z
nodeID://b13724558|0|2020-01-16T02:00:00Z
nodeID://b13724561|0|2020-01-16T03:00:00Z
