result|value|timestamp
nodeID://b13915456|1|2020-01-30T11:08:30.251150Z
nodeID://b13915543|1|2020-01-30T11:13:31.926898Z
nodeID://b13915598|1|2020-01-30T11:18:30.015893Z
nodeID://b13915677|1|2020-01-30T11:23:29.996435Z
nodeID://b13915796|1|2020-01-30T11:33:29.571280Z
nodeID://b13915851|0|2020-01-30T11:38:29.551993Z
nodeID://b13915930|1|2020-01-30T11:43:29.783083Z
nodeID://b13915985|1|2020-01-30T11:48:29.367437Z
nodeID://b13916064|0|2020-01-30T11:53:29.732580Z
nodeID://b13916118|1|2020-01-30T11:58:29.247129Z
nodeID://b13916192|1|2020-01-30T12:03:29.468029Z
nodeID://b13916246|2|2020-01-30T12:08:29.288013Z
nodeID://b13916328|1|2020-01-30T12:13:29.445756Z
nodeID://b13916382|0|2020-01-30T12:18:29.215747Z
nodeID://b13916460|0|2020-01-30T12:23:29.125253Z
nodeID://b13916514|1|2020-01-30T12:28:29.494531Z
nodeID://b13916592|0|2020-01-30T12:33:29.300602Z
nodeID://b13916646|1|2020-01-30T12:38:29.258153Z
nodeID://b13916724|1|2020-01-30T12:43:28.867381Z
nodeID://b13916842|0|2020-01-30T12:53:29.190866Z
nodeID://b13916896|1|2020-01-30T12:58:29.177099Z
nodeID://b13916974|0|2020-01-30T13:03:28.818530Z
nodeID://b13917028|1|2020-01-30T13:08:29.267175Z
nodeID://b13917110|1|2020-01-30T13:13:28.932369Z
nodeID://b13917164|1|2020-01-30T13:18:28.776812Z
nodeID://b13917242|1|2020-01-30T13:23:28.769152Z
nodeID://b13917296|-1|2020-01-30T13:28:28.749050Z
nodeID://b13917374|0|2020-01-30T13:33:28.943828Z
nodeID://b13917432|0|2020-01-30T13:38:31.431377Z
nodeID://b13917514|0|2020-01-30T13:43:31.019527Z
nodeID://b13917572|0|2020-01-30T13:48:31.549319Z
nodeID://b13917654|1|2020-01-30T13:53:30.967409Z
nodeID://b13917712|0|2020-01-30T13:58:30.564712Z
nodeID://b13917794|1|2020-01-30T14:03:30.930398Z
nodeID://b13917852|1|2020-01-30T14:08:30.680261Z
nodeID://b13917938|1|2020-01-30T14:13:30.943132Z
nodeID://b13917996|2|2020-01-30T14:18:30.751721Z
nodeID://b13918078|1|2020-01-30T14:23:30.652436Z
nodeID://b13918136|2|2020-01-30T14:28:30.851928Z
nodeID://b13918218|1|2020-01-30T14:33:30.745030Z
nodeID://b13918240|1|2020-01-30T14:34:08.390988Z
nodeID://b13918266|2|2020-01-30T14:35:00.675805Z
nodeID://b13918327|1|2020-01-30T14:40:00.396924Z
nodeID://b13918470|1|2020-01-30T14:50:11.244463Z
nodeID://b13918700|-1|2020-01-30T15:10:10.635688Z
nodeID://b13918822|1|2020-01-30T15:20:10.673795Z
nodeID://b13918944|0|2020-01-30T15:30:10.704452Z
nodeID://b13919072|0|2020-01-30T15:40:10.336749Z
nodeID://b13919194|0|2020-01-30T15:50:10.289210Z
nodeID://b13919317|0|2020-01-30T16:00:10.313326Z
nodeID://b13919443|1|2020-01-30T16:10:10.314218Z
nodeID://b13919689|-1|2020-01-30T16:30:10.590357Z
nodeID://b13919816|0|2020-01-30T16:40:10.010198Z
nodeID://b13919943|2|2020-01-30T16:50:10.327174Z
nodeID://b13920066|1|2020-01-30T17:00:10.236846Z
nodeID://b13920192|1|2020-01-30T17:10:10.140555Z
nodeID://b13920322|2|2020-01-30T17:20:11.623861Z
nodeID://b13920444|1|2020-01-30T17:30:11.639904Z
nodeID://b13920566|0|2020-01-30T17:40:11.148082Z
nodeID://b13920693|0|2020-01-30T17:50:11.809250Z
nodeID://b13920815|0|2020-01-30T18:00:10.940640Z
nodeID://b13920946|1|2020-01-30T18:10:10.072218Z
nodeID://b13921076|1|2020-01-30T18:20:10.157928Z
nodeID://b13921203|0|2020-01-30T18:30:10.391055Z
nodeID://b13921330|1|2020-01-30T18:40:09.192178Z
nodeID://b13921457|1|2020-01-30T18:50:09.222993Z
nodeID://b13921584|2|2020-01-30T19:00:09.091905Z
nodeID://b13921715|1|2020-01-30T19:10:08.741581Z
nodeID://b13921845|1|2020-01-30T19:20:09.649424Z
nodeID://b13921972|2|2020-01-30T19:30:09.141466Z
nodeID://b13922099|0|2020-01-30T19:40:08.558005Z
nodeID://b13922226|1|2020-01-30T19:50:08.843228Z
nodeID://b13922353|0|2020-01-30T20:00:09.133537Z
nodeID://b13922484|2|2020-01-30T20:10:09.510855Z
nodeID://b13922614|2|2020-01-30T20:20:08.689928Z
nodeID://b13922741|1|2020-01-30T20:30:09.065918Z
nodeID://b13922863|1|2020-01-30T20:40:08.975991Z
nodeID://b13922990|1|2020-01-30T20:50:09.222154Z
nodeID://b13923112|2|2020-01-30T21:00:09.263911Z
nodeID://b13923238|1|2020-01-30T21:10:09.249434Z
nodeID://b13923368|1|2020-01-30T21:20:08.953309Z
nodeID://b13923495|1|2020-01-30T21:30:09.280787Z
nodeID://b13923622|1|2020-01-30T21:40:08.822601Z
nodeID://b13923749|0|2020-01-30T21:50:08.778696Z
nodeID://b13923876|0|2020-01-30T22:00:09.445109Z
nodeID://b13924007|0|2020-01-30T22:10:09.729575Z
nodeID://b13924132|1|2020-01-30T22:20:08.557663Z
nodeID://b13924259|1|2020-01-30T22:30:09.014339Z
nodeID://b13924386|1|2020-01-30T22:40:08.565965Z
nodeID://b13924513|1|2020-01-30T22:50:08.797938Z
nodeID://b13924640|1|2020-01-30T23:00:09.793449Z
nodeID://b13924883|0|2020-01-30T23:20:09.024327Z
nodeID://b13925010|1|2020-01-30T23:30:08.967011Z
nodeID://b13925137|1|2020-01-30T23:40:08.882180Z
nodeID://b13925259|0|2020-01-30T23:50:08.669631Z
nodeID://b13925386|0|2020-01-31T00:00:08.678963Z
nodeID://b13925512|2|2020-01-31T00:10:08.461972Z
nodeID://b13925642|2|2020-01-31T00:20:08.160647Z
nodeID://b13925769|1|2020-01-31T00:30:08.230901Z
nodeID://b13925869|-1|2020-01-31T00:40:05.242853Z
nodeID://b13926021|-1|2020-01-31T00:50:07.241317Z
nodeID://b13926148|0|2020-01-31T01:00:07.687521Z
nodeID://b13926279|1|2020-01-31T01:10:07.488392Z
nodeID://b13926407|1|2020-01-31T01:20:07.491294Z
nodeID://b13926509|2|2020-01-31T01:30:04.602906Z
nodeID://b13926654|1|2020-01-31T01:40:08.053141Z
nodeID://b13926781|0|2020-01-31T01:50:07.171788Z
nodeID://b13926908|0|2020-01-31T02:00:07.184303Z
nodeID://b13927039|0|2020-01-31T02:10:07.000438Z
nodeID://b13927169|0|2020-01-31T02:20:07.298884Z
nodeID://b13927296|1|2020-01-31T02:30:07.080326Z
nodeID://b13927399|1|2020-01-31T02:40:04.255877Z
nodeID://b13927550|2|2020-01-31T02:50:06.796227Z
nodeID://b13927677|2|2020-01-31T03:00:07.009037Z
nodeID://b13927803|1|2020-01-31T03:10:07.058381Z
nodeID://b13927928|0|2020-01-31T03:20:07.090738Z
nodeID://b13928055|0|2020-01-31T03:30:06.924016Z
nodeID://b13928182|1|2020-01-31T03:40:06.661368Z
nodeID://b13928309|2|2020-01-31T03:50:06.646203Z
nodeID://b13928431|1|2020-01-31T04:00:06.609995Z
nodeID://b13928562|1|2020-01-31T04:10:06.713435Z
nodeID://b13928692|1|2020-01-31T04:20:07.279213Z
nodeID://b13928819|1|2020-01-31T04:30:06.461979Z
nodeID://b13928946|1|2020-01-31T04:40:06.674805Z
nodeID://b13929073|2|2020-01-31T04:50:06.390240Z
nodeID://b13929200|1|2020-01-31T05:00:06.662294Z
nodeID://b13929327|0|2020-01-31T05:10:07.306183Z
nodeID://b13929452|1|2020-01-31T05:20:06.084512Z
nodeID://b13929579|1|2020-01-31T05:30:06.211172Z
nodeID://b13929706|0|2020-01-31T05:40:06.212209Z
nodeID://b13929833|1|2020-01-31T05:50:05.980408Z
nodeID://b13929960|2|2020-01-31T06:00:06.826539Z
nodeID://b13930091|2|2020-01-31T06:10:06.720508Z
nodeID://b13930221|2|2020-01-31T06:20:06.110963Z
nodeID://b13930343|0|2020-01-31T06:30:05.995843Z
nodeID://b13930470|1|2020-01-31T06:40:05.940050Z
nodeID://b13930597|2|2020-01-31T06:50:06.422579Z
nodeID://b13930724|1|2020-01-31T07:00:05.857328Z
nodeID://b13931073|2|2020-01-31T07:10:05.814241Z
nodeID://b13931312|0|2020-01-31T07:30:06.536653Z
nodeID://b13931475|2|2020-01-31T07:40:04.969856Z
nodeID://b13931602|0|2020-01-31T07:50:06.319977Z
nodeID://b13931724|1|2020-01-31T08:00:05.928083Z
nodeID://b13931850|0|2020-01-31T08:10:06.110836Z
nodeID://b13931980|0|2020-01-31T08:20:06.116081Z
nodeID://b13932107|1|2020-01-31T08:30:06.091917Z
nodeID://b13932339|0|2020-01-31T08:50:05.809975Z
nodeID://b13932466|0|2020-01-31T09:00:06.197214Z
nodeID://b13932593|0|2020-01-31T09:10:05.791774Z
nodeID://b13932723|1|2020-01-31T09:20:05.696794Z
nodeID://b13932850|0|2020-01-31T09:30:06.078143Z
nodeID://b13932972|0|2020-01-31T09:40:05.666059Z
nodeID://b13933099|-1|2020-01-31T09:50:06.438834Z
nodeID://b13933339|1|2020-01-31T10:10:05.593241Z
nodeID://b13933469|1|2020-01-31T10:20:05.723915Z
nodeID://b13933596|-1|2020-01-31T10:30:05.848444Z
nodeID://b13933723|0|2020-01-31T10:40:05.526945Z
nodeID://b13933850|-1|2020-01-31T10:50:05.562246Z
nodeID://b13933977|1|2020-01-31T11:00:05.486689Z
nodeID://b13934108|1|2020-01-31T11:10:05.441654Z
nodeID://b13934235|0|2020-01-31T11:20:05.673847Z
nodeID://b13934362|-1|2020-01-31T11:30:06.135834Z
nodeID://b13934482|0|2020-01-31T11:40:04.562918Z
nodeID://b13934610|0|2020-01-31T11:50:05.208168Z
nodeID://b13934737|0|2020-01-31T12:00:05.145857Z
nodeID://b13934867|0|2020-01-31T12:10:04.797489Z
nodeID://b13934997|0|2020-01-31T12:20:04.915664Z
nodeID://b13935124|0|2020-01-31T12:30:04.735541Z
nodeID://b13935358|0|2020-01-31T12:50:04.958431Z
nodeID://b13935485|-1|2020-01-31T13:00:05.089312Z
nodeID://b13935616|-1|2020-01-31T13:10:04.833813Z
nodeID://b13935743|-1|2020-01-31T13:20:04.661926Z
nodeID://b13935870|-1|2020-01-31T13:30:04.771057Z
nodeID://b13935997|-1|2020-01-31T13:40:04.326057Z
nodeID://b13936124|-2|2020-01-31T13:50:04.373437Z
nodeID://b13936251|-1|2020-01-31T14:00:04.467056Z
nodeID://b13936382|-1|2020-01-31T14:10:04.317971Z
nodeID://b13936512|-1|2020-01-31T14:20:04.548503Z
nodeID://b13936639|-2|2020-01-31T14:30:04.056840Z
nodeID://b13936697|0|2020-01-31T14:35:08.721181Z
nodeID://b13936779|-1|2020-01-31T14:40:08.538257Z
nodeID://b13936842|0|2020-01-31T14:45:08.450002Z
nodeID://b13936924|0|2020-01-31T14:50:08.649168Z
nodeID://b13936987|0|2020-01-31T14:55:08.432294Z
nodeID://b13937069|-2|2020-01-31T15:00:08.556316Z
nodeID://b13937132|-1|2020-01-31T15:05:08.638532Z
nodeID://b13937218|-1|2020-01-31T15:10:08.480402Z
nodeID://b13937284|0|2020-01-31T15:15:08.074391Z
nodeID://b13937366|0|2020-01-31T15:20:08.235225Z
nodeID://b13937429|-1|2020-01-31T15:25:08.334085Z
nodeID://b13937511|-2|2020-01-31T15:30:09.068990Z
nodeID://b13937574|-1|2020-01-31T15:35:09.066227Z
nodeID://b13937656|0|2020-01-31T15:40:09.085320Z
nodeID://b13937719|0|2020-01-31T15:45:09.758764Z
nodeID://b13937801|-1|2020-01-31T15:50:09.473610Z
nodeID://b13937864|0|2020-01-31T15:55:08.790340Z
nodeID://b13937946|0|2020-01-31T16:00:09.325656Z
nodeID://b13938009|1|2020-01-31T16:05:09.138173Z
nodeID://b13938091|0|2020-01-31T16:10:08.949621Z
nodeID://b13938152|1|2020-01-31T16:15:08.725924Z
nodeID://b13938234|1|2020-01-31T16:20:09.528086Z
nodeID://b13938297|1|2020-01-31T16:25:09.103805Z
nodeID://b13938377|2|2020-01-31T16:30:09.005890Z
nodeID://b13938440|1|2020-01-31T16:35:07.915710Z
nodeID://b13938522|1|2020-01-31T16:40:07.660442Z
nodeID://b13938585|-2|2020-01-31T16:45:07.894200Z
nodeID://b13938667|0|2020-01-31T16:50:07.740855Z
nodeID://b13938730|-1|2020-01-31T16:55:08.186206Z
nodeID://b13938812|-2|2020-01-31T17:00:07.741264Z
nodeID://b13938875|-3|2020-01-31T17:05:07.555478Z
nodeID://b13938961|-1|2020-01-31T17:10:07.491235Z
nodeID://b13939027|-1|2020-01-31T17:15:07.597012Z
nodeID://b13939109|-1|2020-01-31T17:20:07.793475Z
nodeID://b13939167|-1|2020-01-31T17:25:07.560582Z
nodeID://b13939249|-2|2020-01-31T17:30:07.797120Z
nodeID://b13939307|0|2020-01-31T17:35:07.734533Z
nodeID://b13939434|-2|2020-01-31T17:45:07.559429Z
nodeID://b13939516|-2|2020-01-31T17:50:07.510198Z
nodeID://b13939579|-1|2020-01-31T17:55:07.534518Z
nodeID://b13939661|-2|2020-01-31T18:00:07.237007Z
nodeID://b13939724|-2|2020-01-31T18:05:07.404307Z
nodeID://b13939810|-1|2020-01-31T18:10:07.368186Z
nodeID://b13939876|-2|2020-01-31T18:15:07.562579Z
nodeID://b13939958|-2|2020-01-31T18:20:07.523920Z
nodeID://b13940021|-2|2020-01-31T18:25:07.251041Z
nodeID://b13940099|-2|2020-01-31T18:30:07.849936Z
nodeID://b13940162|-1|2020-01-31T18:35:07.202279Z
nodeID://b13940244|-1|2020-01-31T18:40:07.340775Z
nodeID://b13940307|0|2020-01-31T18:45:07.159879Z
nodeID://b13940389|-1|2020-01-31T18:50:07.491411Z
nodeID://b13940452|-1|2020-01-31T18:55:07.095264Z
nodeID://b13940534|-1|2020-01-31T19:00:06.852706Z
nodeID://b13940592|-1|2020-01-31T19:05:06.878421Z
nodeID://b13940678|-1|2020-01-31T19:10:07.347846Z
nodeID://b13940744|-1|2020-01-31T19:15:06.886125Z
nodeID://b13940826|0|2020-01-31T19:20:07.523714Z
nodeID://b13940889|-1|2020-01-31T19:25:06.765134Z
nodeID://b13940971|-1|2020-01-31T19:30:07.801715Z
nodeID://b13941034|1|2020-01-31T19:35:06.838340Z
nodeID://b13941116|0|2020-01-31T19:40:09.000317Z
nodeID://b13941179|0|2020-01-31T19:45:07.639840Z
nodeID://b13941261|0|2020-01-31T19:50:08.425325Z
nodeID://b13941319|-1|2020-01-31T19:55:07.475427Z
nodeID://b13941401|0|2020-01-31T20:00:08.800568Z
nodeID://b13941464|0|2020-01-31T20:05:07.769288Z
nodeID://b13941550|1|2020-01-31T20:10:08.682534Z
nodeID://b13941616|0|2020-01-31T20:15:07.474548Z
nodeID://b13941743|1|2020-01-31T20:25:07.433420Z
nodeID://b13941825|1|2020-01-31T20:30:09.164782Z
nodeID://b13941888|1|2020-01-31T20:35:07.362794Z
nodeID://b13941970|0|2020-01-31T20:40:09.814504Z
nodeID://b13942033|1|2020-01-31T20:45:07.393485Z
nodeID://b13942115|2|2020-01-31T20:50:09.836763Z
nodeID://b13942823|2|2020-01-31T21:55:05.975648Z
nodeID://b13942905|2|2020-01-31T22:00:07.010485Z
nodeID://b13942968|1|2020-01-31T22:05:06.112394Z
nodeID://b13943054|1|2020-01-31T22:10:08.142253Z
nodeID://b13943120|2|2020-01-31T22:15:06.216395Z
nodeID://b13943202|2|2020-01-31T22:20:07.592021Z
nodeID://b13943265|3|2020-01-31T22:25:06.693025Z
nodeID://b13943347|1|2020-01-31T22:30:07.879077Z
nodeID://b13943410|2|2020-01-31T22:35:06.888796Z
nodeID://b13943492|1|2020-01-31T22:40:08.279535Z
nodeID://b13943555|2|2020-01-31T22:45:06.540471Z
nodeID://b13943637|2|2020-01-31T22:50:07.255635Z
nodeID://b13943700|2|2020-01-31T22:55:06.395068Z
nodeID://b13943822|2|2020-01-31T23:05:06.453114Z
nodeID://b13943908|2|2020-01-31T23:10:07.155294Z
nodeID://b13943969|1|2020-01-31T23:15:06.160885Z
nodeID://b13944051|2|2020-01-31T23:20:07.549115Z
nodeID://b13944114|1|2020-01-31T23:25:06.282910Z
nodeID://b13944196|2|2020-01-31T23:30:06.961929Z
nodeID://b13944259|2|2020-01-31T23:35:05.909532Z
nodeID://b13944341|2|2020-01-31T23:40:07.592540Z
nodeID://b13944404|1|2020-01-31T23:45:06.182245Z
nodeID://b13944486|2|2020-01-31T23:50:08.076115Z
nodeID://b13944544|2|2020-01-31T23:55:06.391609Z
nodeID://b13944603|2|2020-02-01T00:00:06.186089Z
nodeID://b13944684|2|2020-02-01T00:05:06.206166Z
nodeID://b13944770|2|2020-02-01T00:10:06.857475Z
nodeID://b13944829|1|2020-02-01T00:15:05.544715Z
nodeID://b13944913|3|2020-02-01T00:20:07.006049Z
nodeID://b13945040|3|2020-02-01T00:30:07.733007Z
nodeID://b13945099|2|2020-02-01T00:35:05.256855Z
nodeID://b13945183|3|2020-02-01T00:40:06.298059Z
nodeID://b13945244|3|2020-02-01T00:45:05.182290Z
nodeID://b13945330|3|2020-02-01T00:50:07.892852Z
nodeID://b13945389|1|2020-02-01T00:55:05.109362Z
nodeID://b13945473|2|2020-02-01T01:00:06.980985Z
nodeID://b13945534|3|2020-02-01T01:05:05.152015Z
nodeID://b13945621|3|2020-02-01T01:10:06.405594Z
nodeID://b13945686|2|2020-02-01T01:15:05.194394Z
nodeID://b13945769|2|2020-02-01T01:20:07.169215Z
nodeID://b13945826|2|2020-02-01T01:25:04.822971Z
nodeID://b13945909|3|2020-02-01T01:30:06.905541Z
nodeID://b13945971|2|2020-02-01T01:35:04.922008Z
nodeID://b13946053|2|2020-02-01T01:40:06.762426Z
nodeID://b13946116|3|2020-02-01T01:45:05.213387Z
nodeID://b13946238|3|2020-02-01T01:55:05.044994Z
nodeID://b13946320|4|2020-02-01T02:00:06.946484Z
nodeID://b13946383|5|2020-02-01T02:05:04.623547Z
nodeID://b13946469|3|2020-02-01T02:10:06.433608Z
nodeID://b13946530|4|2020-02-01T02:15:04.392011Z
nodeID://b13946588|4|2020-02-01T02:20:04.395087Z
nodeID://b13946647|4|2020-02-01T02:25:04.746868Z
nodeID://b13946729|4|2020-02-01T02:30:06.469925Z
nodeID://b13946792|2|2020-02-01T02:35:04.496337Z
nodeID://b13946874|3|2020-02-01T02:40:05.986123Z
nodeID://b13946937|4|2020-02-01T02:45:04.494362Z
nodeID://b13947019|3|2020-02-01T02:50:06.048422Z
nodeID://b13947082|4|2020-02-01T02:55:04.478192Z
nodeID://b13947164|3|2020-02-01T03:00:08.295673Z
nodeID://b13947343|3|2020-02-01T03:15:04.271930Z
nodeID://b13947425|4|2020-02-01T03:20:06.864881Z
nodeID://b13947488|3|2020-02-01T03:25:04.264706Z
nodeID://b13947570|4|2020-02-01T03:30:06.215558Z
nodeID://b13947633|4|2020-02-01T03:35:04.200770Z
nodeID://b13947715|5|2020-02-01T03:40:06.144691Z
nodeID://b13947773|5|2020-02-01T03:45:04.350588Z
nodeID://b13947855|5|2020-02-01T03:50:06.817725Z
nodeID://b13947918|4|2020-02-01T03:55:04.101132Z
nodeID://b13948000|5|2020-02-01T04:00:06.343842Z
nodeID://b13948058|4|2020-02-01T04:05:03.873557Z
nodeID://b13948144|4|2020-02-01T04:10:06.651089Z
nodeID://b13948207|4|2020-02-01T04:15:04.047425Z
nodeID://b13948289|4|2020-02-01T04:20:06.060228Z
nodeID://b13948347|4|2020-02-01T04:25:03.970853Z
nodeID://b13948429|4|2020-02-01T04:30:06.257574Z
nodeID://b13948492|6|2020-02-01T04:35:03.940830Z
nodeID://b13948574|5|2020-02-01T04:40:06.966699Z
nodeID://b13948637|5|2020-02-01T04:45:03.930233Z
nodeID://b13948719|5|2020-02-01T04:50:06.302595Z
nodeID://b13948782|4|2020-02-01T04:55:03.905102Z
nodeID://b13948864|5|2020-02-01T05:00:07.021752Z
nodeID://b13948922|6|2020-02-01T05:05:03.570124Z
nodeID://b13949008|5|2020-02-01T05:10:06.266329Z
nodeID://b13949074|5|2020-02-01T05:15:03.585814Z
nodeID://b13949156|5|2020-02-01T05:20:07.136952Z
nodeID://b13949219|6|2020-02-01T05:25:03.638049Z
nodeID://b13949301|4|2020-02-01T05:30:06.773525Z
nodeID://b13949364|5|2020-02-01T05:35:04.128805Z
nodeID://b13949446|5|2020-02-01T05:40:06.123718Z
nodeID://b13949504|4|2020-02-01T05:45:03.568858Z
nodeID://b13949586|5|2020-02-01T05:50:05.559455Z
nodeID://b13949649|5|2020-02-01T05:55:03.311818Z
nodeID://b13949731|5|2020-02-01T06:00:06.823217Z
nodeID://b13949794|5|2020-02-01T06:05:03.449133Z
nodeID://b13949880|5|2020-02-01T06:10:06.900911Z
nodeID://b13949943|3|2020-02-01T06:15:03.096144Z
nodeID://b13950025|6|2020-02-01T06:20:06.079276Z
nodeID://b13950083|5|2020-02-01T06:25:03.542429Z
nodeID://b13950165|4|2020-02-01T06:30:06.330986Z
nodeID://b13950228|4|2020-02-01T06:35:03.368992Z
nodeID://b13950310|4|2020-02-01T06:40:05.890201Z
nodeID://b13950373|4|2020-02-01T06:45:03.100175Z
nodeID://b13950455|6|2020-02-01T06:50:06.732456Z
nodeID://b13950518|4|2020-02-01T06:55:03.072824Z
nodeID://b13950600|5|2020-02-01T07:00:06.145080Z
nodeID://b13950881|5|2020-02-01T07:05:02.944058Z
nodeID://b13950967|5|2020-02-01T07:10:06.796615Z
nodeID://b13951033|6|2020-02-01T07:15:02.904688Z
nodeID://b13951115|5|2020-02-01T07:20:06.030656Z
nodeID://b13951178|6|2020-02-01T07:25:03.287634Z
nodeID://b13951258|4|2020-02-01T07:30:07.355052Z
nodeID://b13951357|5|2020-02-01T07:35:03.187586Z
nodeID://b13951439|5|2020-02-01T07:40:06.011051Z
nodeID://b13951497|4|2020-02-01T07:45:02.986819Z
nodeID://b13951579|4|2020-02-01T07:50:05.780833Z
nodeID://b13951642|4|2020-02-01T07:55:02.848145Z
nodeID://b13951724|5|2020-02-01T08:00:05.861994Z
nodeID://b13951787|5|2020-02-01T08:05:02.588021Z
nodeID://b13951873|5|2020-02-01T08:10:06.232567Z
nodeID://b13951934|4|2020-02-01T08:15:02.676109Z
nodeID://b13952016|5|2020-02-01T08:20:06.369605Z
nodeID://b13952079|4|2020-02-01T08:25:02.642466Z
nodeID://b13952161|6|2020-02-01T08:30:05.761481Z
nodeID://b13952219|5|2020-02-01T08:35:02.730389Z
nodeID://b13952297|5|2020-02-01T08:40:06.345533Z
nodeID://b13952360|4|2020-02-01T08:45:02.462446Z
nodeID://b13952442|5|2020-02-01T08:50:06.057865Z
nodeID://b13952505|5|2020-02-01T08:55:03.010477Z
nodeID://b13952587|4|2020-02-01T09:00:06.933713Z
nodeID://b13952650|5|2020-02-01T09:05:02.929057Z
nodeID://b13952736|5|2020-02-01T09:10:05.910132Z
nodeID://b13952802|6|2020-02-01T09:15:03.185634Z
nodeID://b13952884|5|2020-02-01T09:20:06.893866Z
nodeID://b13952947|5|2020-02-01T09:25:03.092293Z
nodeID://b13953029|5|2020-02-01T09:30:06.290804Z
nodeID://b13953092|5|2020-02-01T09:35:02.822244Z
nodeID://b13953174|5|2020-02-01T09:40:06.261583Z
nodeID://b13953237|5|2020-02-01T09:45:03.106716Z
nodeID://b13953319|5|2020-02-01T09:50:06.606531Z
nodeID://b13953382|4|2020-02-01T09:55:02.738314Z
nodeID://b13953464|7|2020-02-01T10:00:06.260182Z
nodeID://b13953522|6|2020-02-01T10:05:03.012132Z
nodeID://b13953608|6|2020-02-01T10:10:06.531050Z
nodeID://b13953674|6|2020-02-01T10:15:02.557301Z
nodeID://b13953756|6|2020-02-01T10:20:06.677681Z
nodeID://b13953819|6|2020-02-01T10:25:02.731660Z
nodeID://b13953901|5|2020-02-01T10:30:06.530920Z
nodeID://b13953964|5|2020-02-01T10:35:02.235196Z
nodeID://b13954042|4|2020-02-01T10:40:06.214600Z
nodeID://b13954104|5|2020-02-01T10:45:01.990431Z
nodeID://b13954187|4|2020-02-01T10:50:06.114365Z
nodeID://b13954249|6|2020-02-01T10:55:01.976954Z
nodeID://b13954332|5|2020-02-01T11:00:06.100920Z
nodeID://b13954391|5|2020-02-01T11:05:01.857610Z
nodeID://b13954481|5|2020-02-01T11:10:06.175613Z
nodeID://b13954543|4|2020-02-01T11:15:01.769275Z
nodeID://b13954629|4|2020-02-01T11:20:05.747357Z
