result|value|timestamp
nodeID://b13507742|26|2020-01-03T16:09:48.095109Z
nodeID://b13508370|26|2020-01-03T17:09:48.137496Z
nodeID://b13509618|26|2020-01-03T19:09:47.851689Z
nodeID://b13510246|26|2020-01-03T20:09:47.806985Z
nodeID://b13510874|26|2020-01-03T21:09:47.788232Z
nodeID://b13511502|26|2020-01-03T22:09:47.682018Z
nodeID://b13512130|26|2020-01-03T23:09:47.675741Z
nodeID://b13512754|26|2020-01-04T00:09:47.675171Z
nodeID://b13513378|26|2020-01-04T01:09:47.631879Z
nodeID://b13513998|26|2020-01-04T02:09:47.572474Z
nodeID://b13514624|26|2020-01-04T03:09:47.560138Z
nodeID://b13515250|26|2020-01-04T04:09:47.536797Z
nodeID://b13515878|26|2020-01-04T05:09:47.481346Z
nodeID://b13516506|26|2020-01-04T06:09:47.445923Z
nodeID://b13517256|26|2020-01-04T07:09:47.482702Z
nodeID://b13517884|26|2020-01-04T08:09:47.386015Z
nodeID://b13518512|26|2020-01-04T09:09:47.311765Z
nodeID://b13519140|26|2020-01-04T10:09:47.227206Z
nodeID://b13519760|26|2020-01-04T11:09:47.112852Z
nodeID://b13520388|27|2020-01-04T12:09:47.119587Z
nodeID://b13521012|26|2020-01-04T13:09:46.858672Z
nodeID://b13521640|26|2020-01-04T14:09:46.745131Z
nodeID://b13522268|26|2020-01-04T15:09:46.621579Z
nodeID://b13522872|26|2020-01-04T16:09:46.538499Z
nodeID://b13523500|26|2020-01-04T17:09:46.478482Z
nodeID://b13524128|26|2020-01-04T18:09:46.414335Z
nodeID://b13524756|26|2020-01-04T19:09:46.417281Z
nodeID://b13525380|26|2020-01-04T20:09:46.327268Z
nodeID://b13526008|26|2020-01-04T21:09:46.311122Z
nodeID://b13526632|26|2020-01-04T22:09:46.299652Z
nodeID://b13527260|26|2020-01-04T23:09:46.288332Z
nodeID://b13527888|26|2020-01-05T00:09:46.142549Z
nodeID://b13529132|26|2020-01-05T02:09:46.137917Z
nodeID://b13529760|26|2020-01-05T03:09:46.103414Z
nodeID://b13530388|26|2020-01-05T04:09:46.090708Z
nodeID://b13531012|26|2020-01-05T05:09:46.058195Z
nodeID://b13531636|26|2020-01-05T06:09:46.050069Z
nodeID://b13532382|27|2020-01-05T07:09:46.037766Z
nodeID://b13533010|27|2020-01-05T08:09:46.030469Z
nodeID://b13533638|26|2020-01-05T09:09:46.398360Z
nodeID://b13534266|27|2020-01-05T10:09:45.843887Z
nodeID://b13534894|27|2020-01-05T11:09:45.767187Z
nodeID://b13535510|27|2020-01-05T12:09:45.658059Z
nodeID://b13536134|27|2020-01-05T13:09:45.514926Z
nodeID://b13536762|27|2020-01-05T14:09:45.384859Z
nodeID://b13537390|27|2020-01-05T15:09:45.292293Z
nodeID://b13538018|27|2020-01-05T16:09:45.191155Z
nodeID://b13538646|27|2020-01-05T17:09:45.161370Z
nodeID://b13539274|26|2020-01-05T18:09:45.100254Z
nodeID://b13539902|26|2020-01-05T19:09:45.071078Z
nodeID://b13540530|26|2020-01-05T20:09:44.972187Z
nodeID://b13541158|26|2020-01-05T21:09:44.945394Z
nodeID://b13541786|26|2020-01-05T22:09:44.958978Z
nodeID://b13542414|26|2020-01-05T23:09:46.252447Z
nodeID://b13543042|26|2020-01-06T00:09:44.917542Z
nodeID://b13543662|26|2020-01-06T01:09:44.889104Z
nodeID://b13544290|26|2020-01-06T02:09:44.887920Z
nodeID://b13544918|26|2020-01-06T03:09:44.880036Z
nodeID://b13545544|26|2020-01-06T04:09:44.862126Z
nodeID://b13546170|27|2020-01-06T05:09:44.830595Z
nodeID://b13546796|27|2020-01-06T06:09:44.823019Z
nodeID://b13547542|27|2020-01-06T07:09:44.792404Z
nodeID://b13548170|27|2020-01-06T08:09:44.733834Z
nodeID://b13548798|27|2020-01-06T09:09:44.785383Z
nodeID://b13549426|27|2020-01-06T10:09:44.649012Z
nodeID://b13550054|27|2020-01-06T11:09:44.572122Z
nodeID://b13550682|26|2020-01-06T12:09:44.540425Z
nodeID://b13551306|26|2020-01-06T13:09:44.393657Z
nodeID://b13551934|26|2020-01-06T14:09:44.225910Z
nodeID://b13553182|26|2020-01-06T16:09:44.329528Z
nodeID://b13554434|26|2020-01-06T18:09:43.990393Z
nodeID://b13555062|26|2020-01-06T19:09:43.913817Z
nodeID://b13555690|26|2020-01-06T20:09:43.888861Z
nodeID://b13556318|26|2020-01-06T21:09:43.930615Z
nodeID://b13556946|26|2020-01-06T22:09:43.724538Z
nodeID://b13557574|26|2020-01-06T23:09:43.812322Z
nodeID://b13558202|26|2020-01-07T00:09:43.705082Z
nodeID://b13558822|26|2020-01-07T01:09:43.778937Z
nodeID://b13559450|26|2020-01-07T02:09:43.514595Z
nodeID://b13560078|26|2020-01-07T03:09:43.518753Z
nodeID://b13560706|26|2020-01-07T04:09:43.415485Z
nodeID://b13561330|26|2020-01-07T05:09:43.406820Z
nodeID://b13561958|26|2020-01-07T06:09:43.760220Z
nodeID://b13562680|26|2020-01-07T07:09:43.480679Z
nodeID://b13563308|26|2020-01-07T08:09:43.453367Z
nodeID://b13563936|26|2020-01-07T09:09:43.696152Z
nodeID://b13565188|26|2020-01-07T11:09:43.343148Z
nodeID://b13565812|26|2020-01-07T12:09:43.170964Z
nodeID://b13566440|26|2020-01-07T13:09:43.143285Z
nodeID://b13567688|26|2020-01-07T15:09:42.970488Z
nodeID://b13568316|26|2020-01-07T16:09:42.938166Z
nodeID://b13568944|26|2020-01-07T17:09:42.815036Z
nodeID://b13569572|26|2020-01-07T18:09:42.786136Z
nodeID://b13570196|26|2020-01-07T19:09:42.702150Z
nodeID://b13571444|26|2020-01-07T21:09:42.653124Z
nodeID://b13573314|26|2020-01-08T00:09:47.910507Z
nodeID://b13574539|26|2020-01-08T02:09:42.412537Z
nodeID://b13575167|26|2020-01-08T03:09:42.335719Z
nodeID://b13575795|26|2020-01-08T04:09:42.312737Z
nodeID://b13576419|26|2020-01-08T05:09:42.201415Z
nodeID://b13577793|26|2020-01-08T07:09:42.156233Z
nodeID://b13578421|26|2020-01-08T08:09:42.022302Z
nodeID://b13579045|26|2020-01-08T09:09:42.218239Z
nodeID://b13579669|26|2020-01-08T10:09:41.993819Z
nodeID://b13580293|26|2020-01-08T11:09:42.104327Z
nodeID://b13580917|26|2020-01-08T12:09:41.975565Z
nodeID://b13581545|26|2020-01-08T13:09:42.062177Z
nodeID://b13582173|26|2020-01-08T14:09:41.817469Z
nodeID://b13582801|26|2020-01-08T15:09:41.975997Z
nodeID://b13583429|26|2020-01-08T16:09:41.758392Z
nodeID://b13584057|26|2020-01-08T17:09:41.776983Z
nodeID://b13584685|26|2020-01-08T18:09:41.928047Z
nodeID://b13585309|26|2020-01-08T19:09:41.515854Z
nodeID://b13585937|26|2020-01-08T20:09:41.450437Z
nodeID://b13586565|26|2020-01-08T21:09:41.434760Z
nodeID://b13587193|26|2020-01-08T22:09:41.320506Z
nodeID://b13587821|26|2020-01-08T23:09:41.216627Z
nodeID://b13588445|26|2020-01-09T00:09:41.249754Z
nodeID://b13589073|26|2020-01-09T01:09:41.161887Z
nodeID://b13589701|26|2020-01-09T02:09:41.105728Z
nodeID://b13590329|26|2020-01-09T03:09:41.077044Z
nodeID://b13590945|26|2020-01-09T04:09:41.140937Z
nodeID://b13591573|26|2020-01-09T05:09:41.024397Z
nodeID://b13592201|26|2020-01-09T06:09:40.970093Z
nodeID://b13592951|26|2020-01-09T07:09:40.964506Z
nodeID://b13593579|26|2020-01-09T08:09:41.004638Z
nodeID://b13594207|26|2020-01-09T09:09:40.875682Z
nodeID://b13594835|26|2020-01-09T10:09:40.966846Z
nodeID://b13595463|26|2020-01-09T11:09:40.854740Z
nodeID://b13596087|26|2020-01-09T12:09:40.692411Z
nodeID://b13596715|26|2020-01-09T13:09:40.718196Z
nodeID://b13597343|26|2020-01-09T14:09:40.373401Z
nodeID://b13597971|26|2020-01-09T15:09:40.229094Z
nodeID://b13598599|26|2020-01-09T16:09:40.148530Z
nodeID://b13599223|26|2020-01-09T17:09:40.101532Z
nodeID://b13599845|26|2020-01-09T18:09:40.098881Z
nodeID://b13600471|26|2020-01-09T19:09:40.101544Z
nodeID://b13601085|26|2020-01-09T20:09:40.016358Z
nodeID://b13601713|26|2020-01-09T21:09:39.971120Z
nodeID://b13602341|26|2020-01-09T22:09:39.973685Z
nodeID://b13602969|26|2020-01-09T23:09:39.940335Z
nodeID://b13603593|26|2020-01-10T00:09:39.947687Z
nodeID://b13604217|26|2020-01-10T01:09:39.913419Z
nodeID://b13604845|26|2020-01-10T02:09:39.906149Z
nodeID://b13605473|26|2020-01-10T03:09:40.005373Z
nodeID://b13606101|26|2020-01-10T04:09:39.850548Z
nodeID://b13606725|26|2020-01-10T05:09:39.842607Z
nodeID://b13607353|26|2020-01-10T06:09:39.863212Z
nodeID://b13608103|26|2020-01-10T07:09:39.823458Z
nodeID://b13608731|26|2020-01-10T08:09:39.757547Z
nodeID://b13609359|27|2020-01-10T09:09:39.741582Z
nodeID://b13609983|26|2020-01-10T10:09:39.699882Z
nodeID://b13610611|26|2020-01-10T11:09:39.587201Z
nodeID://b13611235|26|2020-01-10T12:09:39.381888Z
nodeID://b13611863|26|2020-01-10T13:09:39.518251Z
nodeID://b13612487|26|2020-01-10T14:09:39.236732Z
nodeID://b13613115|26|2020-01-10T15:09:39.333974Z
nodeID://b13613743|26|2020-01-10T16:09:39.171942Z
nodeID://b13614371|26|2020-01-10T17:09:38.922331Z
nodeID://b13614999|26|2020-01-10T18:09:38.862226Z
nodeID://b13615623|26|2020-01-10T19:09:38.815437Z
nodeID://b13616251|26|2020-01-10T20:09:38.818774Z
nodeID://b13616871|26|2020-01-10T21:09:38.708738Z
nodeID://b13617499|26|2020-01-10T22:09:38.640698Z
nodeID://b13618127|26|2020-01-10T23:09:38.802236Z
nodeID://b13618751|26|2020-01-11T00:09:38.529134Z
nodeID://b13619379|26|2020-01-11T01:09:38.418444Z
nodeID://b13620007|26|2020-01-11T02:09:38.364072Z
nodeID://b13620631|26|2020-01-11T03:09:38.374562Z
nodeID://b13621255|26|2020-01-11T04:09:38.300748Z
nodeID://b13621883|26|2020-01-11T05:09:38.324774Z
nodeID://b13622511|26|2020-01-11T06:09:38.296111Z
nodeID://b13623261|26|2020-01-11T07:09:38.238551Z
nodeID://b13623887|26|2020-01-11T08:09:38.163765Z
nodeID://b13624515|26|2020-01-11T09:09:38.146852Z
nodeID://b13625139|26|2020-01-11T10:09:38.096211Z
nodeID://b13625763|26|2020-01-11T11:09:38.013636Z
nodeID://b13626391|26|2020-01-11T12:09:38.050452Z
nodeID://b13627019|26|2020-01-11T13:09:37.985866Z
nodeID://b13627647|26|2020-01-11T14:09:37.671148Z
nodeID://b13628275|26|2020-01-11T15:09:37.516662Z
nodeID://b13628903|26|2020-01-11T16:09:37.472755Z
nodeID://b13629527|26|2020-01-11T17:09:37.410069Z
nodeID://b13630155|26|2020-01-11T18:09:37.342959Z
nodeID://b13630783|26|2020-01-11T19:09:37.364268Z
nodeID://b13631411|26|2020-01-11T20:09:37.326700Z
nodeID://b13632663|26|2020-01-11T22:09:37.225867Z
nodeID://b13633286|26|2020-01-11T23:09:37.193387Z
nodeID://b13633914|26|2020-01-12T00:09:37.162240Z
nodeID://b13634542|26|2020-01-12T01:09:37.159790Z
nodeID://b13635170|26|2020-01-12T02:09:37.132608Z
nodeID://b13635798|26|2020-01-12T03:09:37.215747Z
nodeID://b13636422|26|2020-01-12T04:09:37.085620Z
nodeID://b13637046|26|2020-01-12T05:09:37.049657Z
nodeID://b13637670|26|2020-01-12T06:09:37.047640Z
nodeID://b13638412|26|2020-01-12T07:09:37.039657Z
nodeID://b13639040|26|2020-01-12T08:09:37.024135Z
nodeID://b13639668|26|2020-01-12T09:09:36.969858Z
nodeID://b13640296|26|2020-01-12T10:09:36.877137Z
nodeID://b13640920|26|2020-01-12T11:09:36.764972Z
nodeID://b13641548|26|2020-01-12T12:09:36.680923Z
nodeID://b13642172|26|2020-01-12T13:09:36.529616Z
nodeID://b13642800|26|2020-01-12T14:09:36.453523Z
nodeID://b13643428|26|2020-01-12T15:09:36.428968Z
nodeID://b13644056|26|2020-01-12T16:09:36.243157Z
nodeID://b13644684|26|2020-01-12T17:09:36.225053Z
nodeID://b13645312|26|2020-01-12T18:09:36.182362Z
nodeID://b13645936|26|2020-01-12T19:09:36.156515Z
nodeID://b13646564|26|2020-01-12T20:09:36.184001Z
nodeID://b13647192|26|2020-01-12T21:09:36.072155Z
nodeID://b13647820|26|2020-01-12T22:09:36.059184Z
nodeID://b13648444|26|2020-01-12T23:09:36.052421Z
nodeID://b13649072|26|2020-01-13T00:09:36.034636Z
nodeID://b13649700|26|2020-01-13T01:09:36.159024Z
nodeID://b13650328|26|2020-01-13T02:09:36.032191Z
nodeID://b13650952|26|2020-01-13T03:09:36.020806Z
nodeID://b13651580|26|2020-01-13T04:09:36.018093Z
nodeID://b13652208|26|2020-01-13T05:09:35.994144Z
nodeID://b13652836|26|2020-01-13T06:09:36.007435Z
nodeID://b13653586|26|2020-01-13T07:09:36.031418Z
nodeID://b13654214|26|2020-01-13T08:09:36.107770Z
nodeID://b13654838|26|2020-01-13T09:09:35.992137Z
nodeID://b13655466|26|2020-01-13T10:09:36.130408Z
nodeID://b13656090|26|2020-01-13T11:09:35.833464Z
nodeID://b13656718|26|2020-01-13T12:09:36.012872Z
nodeID://b13657342|26|2020-01-13T13:09:36.555639Z
nodeID://b13657970|26|2020-01-13T14:09:35.543038Z
nodeID://b13658622|26.83|2020-01-13T15:09:35.672615Z
nodeID://b13659248|26.78|2020-01-13T16:09:35.666839Z
nodeID://b13668636|26.78|2020-01-13T17:09:35.568396Z
nodeID://b13669264|26.75|2020-01-13T18:09:36.154262Z
nodeID://b13669892|26.76|2020-01-13T19:09:35.514535Z
nodeID://b13670516|26.7|2020-01-13T20:09:35.433286Z
nodeID://b13671144|26.66|2020-01-13T21:09:35.544225Z
nodeID://b13671772|26.71|2020-01-13T22:09:35.472643Z
nodeID://b13672396|26.68|2020-01-13T23:09:35.556946Z
nodeID://b13673644|26.75|2020-01-14T01:09:35.361680Z
nodeID://b13674272|26.72|2020-01-14T02:09:35.271111Z
nodeID://b13674900|26.78|2020-01-14T03:09:35.264642Z
nodeID://b13675524|26.78|2020-01-14T04:09:35.191599Z
nodeID://b13676152|26.78|2020-01-14T05:09:35.191993Z
nodeID://b13676780|26.78|2020-01-14T06:09:35.086192Z
nodeID://b13677626|26.79|2020-01-14T07:09:35.060489Z
nodeID://b13678326|26.78|2020-01-14T08:09:34.720938Z
nodeID://b13679382|26.78|2020-01-14T09:09:34.658181Z
nodeID://b13680626|26.75|2020-01-14T11:09:34.549494Z
nodeID://b13681250|26.78|2020-01-14T12:09:34.479682Z
nodeID://b13681878|26.72|2020-01-14T13:09:34.404051Z
nodeID://b13682504|26.66|2020-01-14T14:09:34.297683Z
nodeID://b13683130|26.63|2020-01-14T15:09:34.490166Z
nodeID://b13683754|26.57|2020-01-14T16:09:34.457881Z
nodeID://b13684382|26.54|2020-01-14T17:09:34.298702Z
nodeID://b13685010|26.48|2020-01-14T18:09:34.282465Z
nodeID://b13685634|26.45|2020-01-14T19:09:34.213248Z
nodeID://b13686258|26.45|2020-01-14T20:09:34.142205Z
nodeID://b13686886|26.42|2020-01-14T21:09:34.028715Z
nodeID://b13687514|26.43|2020-01-14T22:09:34.803633Z
nodeID://b13688130|26.42|2020-01-14T23:09:34.007884Z
nodeID://b13688758|26.39|2020-01-15T00:09:33.976376Z
nodeID://b13689386|26.43|2020-01-15T01:09:33.846113Z
nodeID://b13690014|26.39|2020-01-15T02:09:33.850971Z
nodeID://b13690642|26.42|2020-01-15T03:09:33.696715Z
nodeID://b13691270|26.39|2020-01-15T04:09:33.736479Z
nodeID://b13691898|26.42|2020-01-15T05:09:33.552084Z
nodeID://b13692526|26.42|2020-01-15T06:09:33.504491Z
nodeID://b13693372|26.42|2020-01-15T07:09:33.641036Z
nodeID://b13694624|26.41|2020-01-15T09:09:33.335945Z
nodeID://b13695251|26.44|2020-01-15T10:09:33.427459Z
nodeID://b13695876|26.42|2020-01-15T11:09:33.145648Z
nodeID://b13696112|26.42|2020-01-15T11:09:33.145648Z
nodeID://b13696155|26.42|2020-01-15T11:09:33.145648Z
nodeID://b13696549|26.44|2020-01-15T12:09:33.165300Z
nodeID://b13697189|26.41|2020-01-15T13:09:33.562426Z
nodeID://b13697836|26.41|2020-01-15T14:09:32.965632Z
nodeID://b13698623|26.36|2020-01-15T15:09:33.034828Z
nodeID://b13699417|26.39|2020-01-15T16:09:32.781612Z
nodeID://b13700210|26.36|2020-01-15T17:09:32.720475Z
nodeID://b13700924|26.39|2020-01-15T18:09:32.693706Z
nodeID://b13701552|26.39|2020-01-15T19:09:32.596545Z
nodeID://b13702176|26.42|2020-01-15T20:09:32.479115Z
nodeID://b13702804|26.42|2020-01-15T21:09:32.541921Z
nodeID://b13703429|26.42|2020-01-15T22:09:32.466065Z
nodeID://b13704052|26.42|2020-01-15T23:09:32.211746Z
nodeID://b13704680|26.42|2020-01-16T00:09:32.147207Z
nodeID://b13705308|26.45|2020-01-16T01:09:32.110292Z
nodeID://b13705936|26.42|2020-01-16T02:09:32.109825Z
nodeID://b13706564|26.45|2020-01-16T03:09:31.922163Z
nodeID://b13707192|26.46|2020-01-16T04:09:31.870176Z
nodeID://b13707820|26.45|2020-01-16T05:09:31.810165Z
nodeID://b13708444|26.48|2020-01-16T06:09:31.764282Z
nodeID://b13709290|26.48|2020-01-16T07:09:31.745141Z
nodeID://b13709923|26.48|2020-01-16T08:09:31.745798Z
nodeID://b13710551|26.48|2020-01-16T09:09:31.711830Z
nodeID://b13711213|26.51|2020-01-16T10:09:31.527280Z
nodeID://b13711839|26.5|2020-01-16T11:09:31.614824Z
nodeID://b13712467|26.56|2020-01-16T12:09:31.464712Z
nodeID://b13713095|26.53|2020-01-16T13:09:31.267353Z
nodeID://b13713723|26.53|2020-01-16T14:09:31.219087Z
nodeID://b13714459|26.5|2020-01-16T15:09:31.103961Z
nodeID://b13715087|26.54|2020-01-16T16:09:31.094553Z
nodeID://b13715715|26.51|2020-01-16T17:09:30.943959Z
nodeID://b13716343|26.54|2020-01-16T18:09:35.016094Z
nodeID://b13716971|26.5|2020-01-16T19:09:30.769395Z
nodeID://b13717599|26.5|2020-01-16T20:09:30.806948Z
nodeID://b13718227|26.51|2020-01-16T21:09:30.682127Z
nodeID://b13718851|26.53|2020-01-16T22:09:30.714753Z
nodeID://b13719479|26.56|2020-01-16T23:09:30.649584Z
nodeID://b13720107|26.56|2020-01-17T00:09:30.669917Z
nodeID://b13720735|26.62|2020-01-17T01:09:30.655165Z
nodeID://b13721363|26.64|2020-01-17T02:09:30.814406Z
nodeID://b13721991|26.66|2020-01-17T03:09:30.592764Z
nodeID://b13722619|26.69|2020-01-17T04:09:30.432749Z
nodeID://b13723247|26.78|2020-01-17T05:09:30.473906Z
nodeID://b13723875|26.81|2020-01-17T06:09:30.432488Z
nodeID://b13724721|26.8|2020-01-17T07:09:30.402489Z
nodeID://b13725385|26.66|2020-01-17T08:09:30.319480Z
nodeID://b13726013|26.66|2020-01-17T09:09:30.184820Z
nodeID://b13726637|26.74|2020-01-17T10:09:30.329576Z
nodeID://b13727265|26.74|2020-01-17T11:09:30.094852Z
nodeID://b13727893|26.65|2020-01-17T12:09:30.043276Z
nodeID://b13728521|26.68|2020-01-17T13:09:29.842977Z
nodeID://b13729200|26.65|2020-01-17T14:09:29.700208Z
nodeID://b13729896|26.59|2020-01-17T15:09:29.683730Z
nodeID://b13730520|26.57|2020-01-17T16:09:29.531746Z
nodeID://b13731148|26.54|2020-01-17T17:09:29.478788Z
nodeID://b13731772|26.45|2020-01-17T18:09:29.428569Z
nodeID://b13732400|26.44|2020-01-17T19:09:29.303446Z
nodeID://b13733028|26.42|2020-01-17T20:09:29.249362Z
nodeID://b13733652|26.42|2020-01-17T21:09:29.123335Z
nodeID://b13734276|26.42|2020-01-17T22:09:29.069791Z
nodeID://b13734904|26.42|2020-01-17T23:09:29.043306Z
nodeID://b13735530|26.42|2020-01-18T00:09:29.032486Z
nodeID://b13736158|26.42|2020-01-18T01:09:28.835103Z
nodeID://b13736786|26.45|2020-01-18T02:09:28.746457Z
nodeID://b13737414|26.42|2020-01-18T03:09:28.672624Z
nodeID://b13738038|26.48|2020-01-18T04:09:28.561547Z
nodeID://b13738666|26.48|2020-01-18T05:09:28.611638Z
nodeID://b13739294|26.45|2020-01-18T06:09:28.466346Z
nodeID://b13740140|26.3|2020-01-18T07:09:28.415688Z
nodeID://b13740804|26.36|2020-01-18T08:09:28.327408Z
nodeID://b13741428|26.3|2020-01-18T09:09:28.627918Z
nodeID://b13742052|37.21|2020-01-18T10:09:28.139896Z
nodeID://b13742680|38.88|2020-01-18T11:09:28.097161Z
nodeID://b13743308|38.72|2020-01-18T12:09:28.041898Z
nodeID://b13743936|38.72|2020-01-18T13:09:28.023901Z
nodeID://b13745184|38.63|2020-01-18T15:09:27.773448Z
nodeID://b13745812|38.63|2020-01-18T16:09:27.719961Z
nodeID://b13746440|38.6|2020-01-18T17:09:27.688609Z
nodeID://b13747068|38.57|2020-01-18T18:09:27.828742Z
nodeID://b13747696|38.54|2020-01-18T19:09:27.557782Z
nodeID://b13748324|38.57|2020-01-18T20:09:27.658821Z
nodeID://b13748951|38.57|2020-01-18T21:09:27.788731Z
nodeID://b13749576|38.6|2020-01-18T22:09:27.340204Z
nodeID://b13750204|38.57|2020-01-18T23:09:27.221011Z
nodeID://b13750828|38.6|2020-01-19T00:09:27.192729Z
nodeID://b13751456|38.12|2020-01-19T01:09:27.079848Z
nodeID://b13752084|37.91|2020-01-19T02:09:26.968667Z
nodeID://b13752712|35.46|2020-01-19T03:09:26.974968Z
nodeID://b13753340|34.25|2020-01-19T04:09:26.892462Z
nodeID://b13753968|33.77|2020-01-19T05:09:26.713809Z
nodeID://b13754596|33.16|2020-01-19T06:09:26.674487Z
nodeID://b13755438|32.65|2020-01-19T07:09:26.617736Z
nodeID://b13756102|32.44|2020-01-19T08:09:26.519535Z
nodeID://b13756730|32.01|2020-01-19T09:09:27.659637Z
nodeID://b13757354|31.62|2020-01-19T10:09:26.424065Z
nodeID://b13757982|31.43|2020-01-19T11:09:26.404331Z
nodeID://b13758610|31.46|2020-01-19T12:09:26.177923Z
nodeID://b13759238|31.43|2020-01-19T13:09:26.075927Z
nodeID://b13759866|31.49|2020-01-19T14:09:25.983842Z
nodeID://b13760494|31.46|2020-01-19T15:09:25.894031Z
nodeID://b13761122|31.47|2020-01-19T16:09:25.824038Z
nodeID://b13761750|31.44|2020-01-19T17:09:25.741843Z
nodeID://b13762378|31.26|2020-01-19T18:09:25.675934Z
nodeID://b13763002|31.65|2020-01-19T19:09:25.661724Z
nodeID://b13763630|31.14|2020-01-19T20:09:25.602445Z
nodeID://b13764878|30.74|2020-01-19T22:09:25.509318Z
nodeID://b13765504|30.35|2020-01-19T23:09:25.629866Z
nodeID://b13766126|30.74|2020-01-20T00:09:25.436850Z
nodeID://b13766754|29.93|2020-01-20T01:09:25.355555Z
nodeID://b13767378|29.09|2020-01-20T02:09:25.347759Z
nodeID://b13768006|28.91|2020-01-20T03:09:25.236163Z
nodeID://b13768634|28.69|2020-01-20T04:09:25.270911Z
nodeID://b13769262|28.57|2020-01-20T05:09:25.221234Z
nodeID://b13769890|28.53|2020-01-20T06:09:25.146196Z
nodeID://b13770736|28.43|2020-01-20T07:09:25.122482Z
nodeID://b13771400|28.33|2020-01-20T08:09:25.616146Z
nodeID://b13772024|28.14|2020-01-20T09:09:24.953217Z
nodeID://b13772652|28.19|2020-01-20T10:09:24.902249Z
nodeID://b13773280|27.89|2020-01-20T11:09:24.772036Z
nodeID://b13773904|27.83|2020-01-20T12:09:24.695654Z
nodeID://b13774532|27.83|2020-01-20T13:09:24.568271Z
nodeID://b13775160|27.86|2020-01-20T14:09:24.497390Z
nodeID://b13775788|27.86|2020-01-20T15:09:24.336586Z
